id,open,close,high,low,volume,time
1568,1.19651,1.19766,1.19886,1.19531,5889,1763999639
1567,1.19766,1.19876,1.19996,1.19646,17258,1763999939
1566,1.19876,1.19996,1.20116,1.19756,8596,1764000239
1565,1.19996,1.2023,1.2035,1.19876,10491,1764000539
1564,1.2023,1.20454,1.20574,1.2011,18888,1764000839
1563,1.20454,1.2056,1.20681,1.20333,13900,1764001139
1562,1.2056,1.20677,1.20798,1.20439,17138,1764001439
1561,1.20677,1.20916,1.21037,1.20557,11508,1764001739
1560,1.20916,1.2107,1.21191,1.20796,5069,1764002039
1559,1.2107,1.21133,1.21254,1.20949,6883,1764002339
1558,1.21133,1.212,1.21321,1.21012,8528,1764002639
1557,1.212,1.21408,1.21529,1.21079,10628,1764002939
1556,1.21408,1.21647,1.21768,1.21286,8575,1764003239
1555,1.21647,1.21758,1.2188,1.21525,14845,1764003539
1554,1.21758,1.21897,1.22019,1.21636,6386,1764003839
1553,1.21897,1.21994,1.22116,1.21775,13716,1764004139
1552,1.21994,1.22057,1.22179,1.21872,18877,1764004439
1551,1.22057,1.22193,1.22316,1.21935,8674,1764004739
1550,1.22193,1.22364,1.22486,1.22071,17477,1764005039
1549,1.22364,1.22433,1.22556,1.22241,5208,1764005339
1548,1.22433,1.22527,1.22649,1.22311,13416,1764005639
1547,1.22527,1.22675,1.22798,1.22404,11122,1764005939
1546,1.22675,1.22791,1.22913,1.22553,18976,1764006239
1545,1.22791,1.23031,1.23154,1.22668,8274,1764006539
1544,1.23031,1.23228,1.23352,1.22908,6237,1764006839
1543,1.23228,1.23365,1.23489,1.23105,10188,1764007139
1542,1.23365,1.23498,1.23622,1.23242,19664,1764007439
1541,1.23498,1.23669,1.23793,1.23375,14156,1764007739
1540,1.23669,1.23862,1.23986,1.23545,18776,1764008039
1539,1.23862,1.24075,1.24199,1.23739,15647,1764008339
1538,1.24075,1.2422,1.24344,1.23951,17715,1764008639
1537,1.2422,1.24367,1.24491,1.24095,12984,1764008939
1536,1.24367,1.24568,1.24692,1.24242,7709,1764009239
1535,1.24568,1.24727,1.24851,1.24443,5901,1764009539
1534,1.24727,1.24942,1.25067,1.24602,15469,1764009839
1533,1.24942,1.25118,1.25243,1.24817,11944,1764010139
1532,1.25118,1.25332,1.25457,1.24993,17450,1764010439
1531,1.25332,1.25459,1.25584,1.25207,13858,1764010739
1530,1.25459,1.25538,1.25664,1.25333,8664,1764011039
1529,1.25538,1.25732,1.25858,1.25413,6287,1764011339
1528,1.25732,1.25907,1.26033,1.25606,19812,1764011639
1527,1.25907,1.26131,1.26257,1.25781,16281,1764011939
1526,1.26131,1.26265,1.26391,1.26004,15420,1764012239
1525,1.26265,1.26388,1.26515,1.26139,18838,1764012539
1524,1.26388,1.2648,1.26607,1.26262,17453,1764012839
1523,1.2648,1.26672,1.26799,1.26354,15108,1764013139
1522,1.26672,1.26785,1.26912,1.26545,10774,1764013439
1521,1.26785,1.269,1.27027,1.26659,7443,1764013739
1520,1.269,1.27067,1.27194,1.26773,10873,1764014039
1519,1.27067,1.27249,1.27377,1.2694,13447,1764014339
1518,1.27249,1.27444,1.27571,1.27122,9233,1764014639
1517,1.27444,1.27566,1.27693,1.27316,8324,1764014939
1516,1.27566,1.27733,1.27861,1.27438,18734,1764015239
1515,1.27733,1.27953,1.28081,1.27605,10793,1764015539
1514,1.27953,1.28059,1.28187,1.27825,8493,1764015839
1513,1.28059,1.28259,1.28387,1.27931,17581,1764016139
1512,1.28259,1.28479,1.28608,1.28131,16645,1764016439
1511,1.28479,1.28697,1.28826,1.28351,8764,1764016739
1510,1.28697,1.2886,1.28989,1.28569,5805,1764017039
1509,1.2886,1.29103,1.29232,1.28731,19993,1764017339
1508,1.29103,1.2929,1.29419,1.28974,5355,1764017639
1507,1.2929,1.29389,1.29518,1.2916,8292,1764017939
1506,1.29389,1.29458,1.29587,1.29259,8432,1764018239
1505,1.29458,1.29596,1.29726,1.29328,13343,1764018539
1504,1.29596,1.29774,1.29903,1.29467,18976,1764018839
1503,1.29774,1.299,1.3003,1.29644,6273,1764019139
1502,1.299,1.2997,1.301,1.2977,9958,1764019439
1501,1.2997,1.30164,1.30294,1.2984,15717,1764019739
1500,1.30164,1.30254,1.30278,1.30143,12211,1764020039
1499,1.30254,1.3025,1.30266,1.30223,17106,1764020339
1498,1.3025,1.30328,1.30356,1.30217,2554,1764020639
1497,1.30328,1.30441,1.30472,1.30314,17877,1764020939
1496,1.30441,1.30417,1.30474,1.30406,5967,1764021239
1495,1.30417,1.30432,1.3044,1.30392,4177,1764021539
1494,1.30432,1.30435,1.3046,1.30426,18233,1764021839
1493,1.30435,1.30351,1.30468,1.30302,13892,1764022139
1492,1.30351,1.30295,1.30384,1.30284,7550,1764022439
1491,1.30295,1.30238,1.30346,1.30228,15782,1764022739
1490,1.30238,1.3031,1.30347,1.3022,19489,1764023039
1489,1.3031,1.30301,1.30319,1.303,10514,1764023339
1488,1.30301,1.30279,1.30327,1.30277,16197,1764023639
1487,1.30279,1.3036,1.3038,1.30248,10384,1764023939
1486,1.3036,1.30407,1.30426,1.30329,13664,1764024239
1485,1.30407,1.30395,1.30432,1.30376,6429,1764024539
1484,1.30395,1.30341,1.3041,1.30326,16275,1764024839
1483,1.30341,1.3031,1.30365,1.30308,7632,1764025139
1482,1.3031,1.30342,1.3036,1.30299,1954,1764025439
1481,1.30342,1.30341,1.30376,1.30302,9234,1764025739
1480,1.30341,1.3037,1.30408,1.30339,8554,1764026039
1479,1.3037,1.3036,1.30394,1.30343,11317,1764026339
1478,1.3036,1.30375,1.30402,1.30358,7212,1764026639
1477,1.30375,1.30365,1.30377,1.30342,10791,1764026939
1476,1.30365,1.30319,1.30366,1.30316,13276,1764027239
1475,1.30319,1.30365,1.30365,1.30277,6783,1764027539
1474,1.30365,1.30387,1.30398,1.3034,2292,1764027839
1473,1.30387,1.30366,1.30396,1.30356,11758,1764028139
1472,1.30366,1.30363,1.30398,1.30319,6305,1764028439
1471,1.30363,1.30372,1.30394,1.30358,16716,1764028739
1470,1.30372,1.30389,1.30402,1.30307,12435,1764029039
1469,1.30389,1.30398,1.3041,1.3037,12667,1764029339
1468,1.30398,1.30404,1.3045,1.30386,18544,1764029639
1467,1.30404,1.30408,1.3046,1.30387,18668,1764029939
1466,1.30408,1.30416,1.30428,1.30391,10476,1764030239
1465,1.30416,1.3042,1.30428,1.30391,2417,1764030539
1464,1.3042,1.3044,1.30468,1.30416,16276,1764030839
1463,1.3044,1.30443,1.30452,1.30419,18597,1764031139
1462,1.30443,1.30459,1.3049,1.30416,12602,1764031439
1461,1.30459,1.30502,1.30504,1.30449,13319,1764031739
1460,1.30502,1.30543,1.3055,1.30481,19029,1764032039
1459,1.30543,1.3058,1.30596,1.30537,19296,1764032339
1458,1.3058,1.30605,1.30633,1.30569,10284,1764032639
1457,1.30605,1.30616,1.30632,1.30583,1498,1764032939
1456,1.30616,1.30596,1.30648,1.30582,14640,1764033239
1455,1.30596,1.30583,1.30612,1.30575,18946,1764033539
1454,1.30583,1.30537,1.30608,1.30515,12704,1764033839
1453,1.30537,1.30513,1.3058,1.30472,2741,1764034139
1452,1.30513,1.30399,1.30548,1.3039,3490,1764034439
1451,1.30399,1.30419,1.30434,1.30374,11674,1764034739
1450,1.30419,1.30421,1.30452,1.30415,10799,1764035039
1449,1.30421,1.30429,1.30432,1.30405,13551,1764035339
1448,1.30429,1.30497,1.30529,1.3038,11342,1764035639
1447,1.30497,1.30575,1.3059,1.30478,14575,1764035939
1446,1.30575,1.30501,1.30613,1.30485,9612,1764036239
1445,1.30501,1.30475,1.3055,1.30433,14402,1764036539
1444,1.30475,1.30478,1.30505,1.30462,7671,1764036839
1443,1.30478,1.30491,1.305,1.30421,17792,1764037139
1442,1.30491,1.30536,1.30544,1.30486,10491,1764037439
1441,1.30536,1.3061,1.30623,1.30524,2649,1764037739
1440,1.3061,1.30709,1.30716,1.30608,7059,1764038039
1439,1.30709,1.30721,1.30722,1.30701,18130,1764038339
1438,1.30721,1.30727,1.30756,1.30706,4371,1764038639
1437,1.30727,1.30725,1.3075,1.30716,15794,1764038939
1436,1.30725,1.30764,1.30769,1.30703,13745,1764039239
1435,1.30764,1.30785,1.30791,1.30748,6487,1764039539
1434,1.30785,1.30888,1.30916,1.30785,1666,1764039839
1433,1.30888,1.30818,1.30897,1.30792,12784,1764040139
1432,1.30818,1.3082,1.30855,1.30812,3594,1764040439
1431,1.3082,1.30817,1.30824,1.30817,4613,1764040739
1430,1.30817,1.30785,1.30839,1.30769,13061,1764041039
1429,1.30785,1.30751,1.30792,1.30718,14014,1764041339
1428,1.30751,1.30717,1.30775,1.30711,4414,1764041639
1427,1.30717,1.30692,1.30726,1.30674,1694,1764041939
1426,1.30692,1.30697,1.30714,1.30669,12788,1764042239
1425,1.30697,1.30679,1.30724,1.30607,15533,1764042539
1424,1.30679,1.30632,1.30708,1.30612,8492,1764042839
1423,1.30632,1.30628,1.30634,1.30626,1856,1764043139
1422,1.30628,1.30604,1.3063,1.30583,18441,1764043439
1421,1.30604,1.30588,1.30624,1.3056,12730,1764043739
1420,1.30588,1.30571,1.30591,1.30542,10234,1764044039
1419,1.30571,1.3057,1.30582,1.30553,10733,1764044339
1418,1.3057,1.30585,1.30603,1.30536,7372,1764044639
1417,1.30585,1.30577,1.30599,1.30555,1806,1764044939
1416,1.30577,1.30584,1.30598,1.30572,11141,1764045239
1415,1.30584,1.30533,1.30604,1.3051,4355,1764045539
1414,1.30533,1.3052,1.30579,1.30488,15231,1764045839
1413,1.3052,1.30629,1.30633,1.30505,10141,1764046139
1412,1.30629,1.30602,1.30639,1.30593,3685,1764046439
1411,1.30602,1.30658,1.30671,1.30597,13568,1764046739
1410,1.30658,1.30701,1.30744,1.30646,16655,1764047039
1409,1.30701,1.30762,1.30802,1.30694,9212,1764047339
1408,1.30762,1.30858,1.30892,1.30762,16722,1764047639
1407,1.30858,1.30868,1.30885,1.30841,14964,1764047939
1406,1.30868,1.30853,1.30871,1.30824,1893,1764048239
1405,1.30853,1.30871,1.3089,1.3083,9736,1764048539
1404,1.30871,1.30833,1.30876,1.30819,6901,1764048839
1403,1.30833,1.30891,1.30898,1.30821,5396,1764049139
1402,1.30891,1.30881,1.30895,1.30873,17187,1764049439
1401,1.30881,1.30951,1.30982,1.30867,1029,1764049739
1400,1.30951,1.30929,1.30979,1.30926,1343,1764050039
1399,1.30929,1.30937,1.30939,1.30911,7263,1764050339
1398,1.30937,1.30904,1.30959,1.30902,17015,1764050639
1397,1.30904,1.30877,1.30906,1.30851,13099,1764050939
1396,1.30877,1.30827,1.30901,1.30798,13693,1764051239
1395,1.30827,1.30781,1.30851,1.30768,13608,1764051539
1394,1.30781,1.30738,1.30786,1.30736,14090,1764051839
1393,1.30738,1.30797,1.30846,1.30734,16156,1764052139
1392,1.30797,1.30769,1.30823,1.30733,3114,1764052439
1391,1.30769,1.30803,1.30846,1.30754,7225,1764052739
1390,1.30803,1.30836,1.30865,1.30798,3559,1764053039
1389,1.30836,1.30892,1.30896,1.30798,15480,1764053339
1388,1.30892,1.30937,1.30962,1.3083,16588,1764053639
1387,1.30937,1.30977,1.30991,1.30931,11481,1764053939
1386,1.30977,1.31018,1.31034,1.30962,1935,1764054239
1385,1.31018,1.3112,1.31151,1.31011,4204,1764054539
1384,1.3112,1.31112,1.31152,1.31104,5315,1764054839
1383,1.31112,1.31119,1.31125,1.31095,4809,1764055139
1382,1.31119,1.31127,1.3113,1.31105,18703,1764055439
1381,1.31127,1.31204,1.31224,1.31111,2062,1764055739
1380,1.31204,1.31235,1.31239,1.31186,15809,1764056039
1379,1.31235,1.31337,1.31347,1.31199,5410,1764056339
1378,1.31337,1.31233,1.31338,1.31213,1030,1764056639
1377,1.31233,1.31233,1.31238,1.31212,3276,1764056939
1376,1.31233,1.3126,1.31299,1.31198,15413,1764057239
1375,1.3126,1.31313,1.31316,1.31244,3528,1764057539
1374,1.31313,1.31337,1.31345,1.31299,14468,1764057839
1373,1.31337,1.31359,1.31366,1.31318,16884,1764058139
1372,1.31359,1.31333,1.31414,1.31327,18411,1764058439
1371,1.31333,1.31331,1.31357,1.31308,1538,1764058739
1370,1.31331,1.31411,1.31413,1.31326,1689,1764059039
1369,1.31411,1.31394,1.31436,1.31361,3716,1764059339
1368,1.31394,1.31303,1.31396,1.31302,2155,1764059639
1367,1.31303,1.31324,1.31352,1.31297,15120,1764059939
1366,1.31324,1.31305,1.31361,1.31289,2758,1764060239
1365,1.31305,1.31288,1.31329,1.31276,5166,1764060539
1364,1.31288,1.31301,1.31327,1.31269,2355,1764060839
1363,1.31301,1.31285,1.31312,1.31235,19862,1764061139
1362,1.31285,1.31301,1.31306,1.31285,2440,1764061439
1361,1.31301,1.31275,1.31331,1.31255,17739,1764061739
1360,1.31275,1.3129,1.31299,1.31234,19661,1764062039
1359,1.3129,1.31307,1.31308,1.31276,18713,1764062339
1358,1.31307,1.31362,1.31407,1.31281,19141,1764062639
1357,1.31362,1.31385,1.31389,1.31345,14004,1764062939
1356,1.31385,1.31435,1.31447,1.31383,6696,1764063239
1355,1.31435,1.31467,1.31474,1.31425,2214,1764063539
1354,1.31467,1.31448,1.31477,1.31445,6429,1764063839
1353,1.31448,1.31461,1.31486,1.31433,4846,1764064139
1352,1.31461,1.31501,1.31518,1.31448,1311,1764064439
1351,1.31501,1.31446,1.31512,1.31434,17274,1764064739
1350,1.31446,1.3145,1.31459,1.3144,3166,1764065039
1349,1.3145,1.31523,1.31527,1.31417,10816,1764065339
1348,1.31523,1.3151,1.31538,1.31507,9612,1764065639
1347,1.3151,1.31595,1.31607,1.31502,14188,1764065939
1346,1.31595,1.31575,1.31601,1.31569,10975,1764066239
1345,1.31575,1.3157,1.31594,1.31564,9706,1764066539
1344,1.3157,1.31619,1.31633,1.31546,13381,1764066839
1343,1.31619,1.31623,1.31626,1.31597,18789,1764067139
1342,1.31623,1.31715,1.31729,1.31587,17227,1764067439
1341,1.31715,1.31718,1.3172,1.31709,18737,1764067739
1340,1.31718,1.31685,1.31743,1.31635,8899,1764068039
1339,1.31685,1.31692,1.31718,1.31641,18113,1764068339
1338,1.31692,1.31678,1.31693,1.31667,18877,1764068639
1337,1.31678,1.3168,1.31716,1.31669,3604,1764068939
1336,1.3168,1.31701,1.31715,1.31675,8955,1764069239
1335,1.31701,1.3177,1.31794,1.31677,11092,1764069539
1334,1.3177,1.31817,1.31854,1.31762,19437,1764069839
1333,1.31817,1.31873,1.31932,1.31801,2180,1764070139
1332,1.31873,1.31862,1.31895,1.31861,5976,1764070439
1331,1.31862,1.31875,1.31902,1.31845,2485,1764070739
1330,1.31875,1.31941,1.31941,1.31829,15520,1764071039
1329,1.31941,1.31957,1.32022,1.31932,14838,1764071339
1328,1.31957,1.31996,1.32024,1.31956,13061,1764071639
1327,1.31996,1.32011,1.32027,1.31977,10006,1764071939
1326,1.32011,1.32125,1.32135,1.31984,9952,1764072239
1325,1.32125,1.32025,1.32144,1.32003,2209,1764072539
1324,1.32025,1.3208,1.32081,1.3201,17743,1764072839
1323,1.3208,1.32092,1.321,1.32055,17638,1764073139
1322,1.32092,1.32125,1.32137,1.32074,17162,1764073439
1321,1.32125,1.32178,1.3218,1.32088,11522,1764073739
1320,1.32178,1.32227,1.32242,1.3213,9226,1764074039
1319,1.32227,1.32157,1.32228,1.32127,15556,1764074339
1318,1.32157,1.32199,1.32209,1.32155,11601,1764074639
1317,1.32199,1.32208,1.32211,1.32165,15645,1764074939
1316,1.32208,1.32208,1.3221,1.32194,16127,1764075239
1315,1.32208,1.32231,1.32269,1.32192,8079,1764075539
1314,1.32231,1.32276,1.32295,1.32221,8430,1764075839
1313,1.32276,1.32302,1.32321,1.32265,1159,1764076139
1312,1.32302,1.32303,1.3232,1.3229,8242,1764076439
1311,1.32303,1.32348,1.32358,1.3229,5539,1764076739
1310,1.32348,1.32307,1.32365,1.32293,9378,1764077039
1309,1.32307,1.32475,1.32488,1.32293,5048,1764077339
1308,1.32475,1.32517,1.32523,1.32473,2497,1764077639
1307,1.32517,1.32476,1.32558,1.32473,16781,1764077939
1306,1.32476,1.32495,1.32516,1.32451,1225,1764078239
1305,1.32495,1.32454,1.32545,1.32433,5095,1764078539
1304,1.32454,1.32471,1.32499,1.32418,2713,1764078839
1303,1.32471,1.3251,1.32536,1.32463,19488,1764079139
1302,1.3251,1.32582,1.32588,1.32477,11779,1764079439
1301,1.32582,1.32593,1.32617,1.3258,6895,1764079739
1300,1.32593,1.32634,1.32646,1.32563,2089,1764080039
1299,1.32634,1.32651,1.32661,1.32611,3724,1764080339
1298,1.32651,1.32672,1.32695,1.32624,15951,1764080639
1297,1.32672,1.3267,1.32686,1.32653,10171,1764080939
1296,1.3267,1.3268,1.32684,1.32657,11904,1764081239
1295,1.3268,1.32671,1.32684,1.32662,10379,1764081539
1294,1.32671,1.32665,1.3269,1.32623,1804,1764081839
1293,1.32665,1.32601,1.32672,1.32567,18389,1764082139
1292,1.32601,1.32642,1.32654,1.32595,19448,1764082439
1291,1.32642,1.32578,1.32683,1.32573,16325,1764082739
1290,1.32578,1.32571,1.32578,1.3257,14492,1764083039
1289,1.32571,1.3258,1.32588,1.32539,14452,1764083339
1288,1.3258,1.32526,1.32641,1.32502,18460,1764083639
1287,1.32526,1.32538,1.32548,1.32504,13765,1764083939
1286,1.32538,1.32615,1.32624,1.32521,19163,1764084239
1285,1.32615,1.32673,1.32693,1.32603,1006,1764084539
1284,1.32673,1.32674,1.32696,1.32648,3158,1764084839
1283,1.32674,1.32721,1.32754,1.32659,16347,1764085139
1282,1.32721,1.32739,1.32748,1.32706,6819,1764085439
1281,1.32739,1.32832,1.32842,1.32699,18091,1764085739
1280,1.32832,1.32839,1.32848,1.32831,13492,1764086039
1279,1.32839,1.32776,1.32848,1.32767,2336,1764086339
1278,1.32776,1.32858,1.3287,1.3277,7124,1764086639
1277,1.32858,1.32858,1.32887,1.32847,2588,1764086939
1276,1.32858,1.32881,1.3289,1.32851,4983,1764087239
1275,1.32881,1.329,1.32923,1.32869,16020,1764087539
1274,1.329,1.32855,1.32902,1.32845,6476,1764087839
1273,1.32855,1.32793,1.3286,1.32776,4896,1764088139
1272,1.32793,1.32819,1.32852,1.32773,11071,1764088439
1271,1.32819,1.32872,1.32922,1.32808,3654,1764088739
1270,1.32872,1.32971,1.33015,1.32862,13420,1764089039
1269,1.32971,1.33013,1.33029,1.32967,15676,1764089339
1268,1.33013,1.32986,1.33037,1.32986,19657,1764089639
1267,1.32986,1.33085,1.33123,1.32977,7454,1764089939
1266,1.33085,1.33046,1.33097,1.33032,12147,1764090239
1265,1.33046,1.33037,1.33054,1.33021,9682,1764090539
1264,1.33037,1.33042,1.33053,1.33004,5172,1764090839
1263,1.33042,1.33041,1.3306,1.32981,13867,1764091139
1262,1.33041,1.33101,1.33105,1.33037,9501,1764091439
1261,1.33101,1.33088,1.33107,1.33049,12527,1764091739
1260,1.33088,1.33133,1.33156,1.33065,19003,1764092039
1259,1.33133,1.33172,1.33195,1.33099,8348,1764092339
1258,1.33172,1.33283,1.33286,1.33163,4041,1764092639
1257,1.33283,1.33343,1.33348,1.33266,7998,1764092939
1256,1.33343,1.33351,1.33356,1.33329,2940,1764093239
1255,1.33351,1.33401,1.33419,1.33349,18422,1764093539
1254,1.33401,1.33406,1.33433,1.33395,15986,1764093839
1253,1.33406,1.33411,1.33423,1.33395,10731,1764094139
1252,1.33411,1.33477,1.33527,1.33402,10063,1764094439
1251,1.33477,1.3351,1.33511,1.33474,10538,1764094739
1250,1.3351,1.33526,1.33561,1.33498,7116,1764095039
1249,1.33526,1.33526,1.33533,1.3348,3820,1764095339
1248,1.33526,1.33541,1.33568,1.33519,11919,1764095639
1247,1.33541,1.33631,1.33667,1.33536,19303,1764095939
1246,1.33631,1.33623,1.33639,1.33605,4565,1764096239
1245,1.33623,1.3363,1.33663,1.33591,7851,1764096539
1244,1.3363,1.33725,1.33756,1.33629,4946,1764096839
1243,1.33725,1.33808,1.33809,1.3371,6554,1764097139
1242,1.33808,1.33826,1.33831,1.33805,6121,1764097439
1241,1.33826,1.33855,1.33871,1.33788,17461,1764097739
1240,1.33855,1.33894,1.33934,1.3385,2857,1764098039
1239,1.33894,1.3392,1.33978,1.33882,13668,1764098339
1238,1.3392,1.33857,1.33927,1.3382,12678,1764098639
1237,1.33857,1.33857,1.33871,1.33839,16009,1764098939
1236,1.33857,1.33854,1.33861,1.33845,2015,1764099239
1235,1.33854,1.33972,1.34005,1.33832,18179,1764099539
1234,1.33972,1.33981,1.34002,1.33953,6844,1764099839
1233,1.33981,1.33996,1.34014,1.33971,10651,1764100139
1232,1.33996,1.33931,1.34002,1.33927,16299,1764100439
1231,1.33931,1.33848,1.33953,1.33831,10539,1764100739
1230,1.33848,1.33891,1.33919,1.33842,1140,1764101039
1229,1.33891,1.33852,1.33911,1.33842,13327,1764101339
1228,1.33852,1.33905,1.33934,1.33827,9610,1764101639
1227,1.33905,1.33997,1.34026,1.33893,4355,1764101939
1226,1.33997,1.34099,1.3415,1.33985,13063,1764102239
1225,1.34099,1.34113,1.34126,1.34091,4331,1764102539
1224,1.34113,1.34169,1.34218,1.34087,3918,1764102839
1223,1.34169,1.34219,1.34247,1.34155,15566,1764103139
1222,1.34219,1.34186,1.34237,1.34168,8098,1764103439
1221,1.34186,1.3424,1.3429,1.34175,18891,1764103739
1220,1.3424,1.34238,1.34269,1.34237,16237,1764104039
1219,1.34238,1.34227,1.34259,1.34218,7381,1764104339
1218,1.34227,1.34191,1.34236,1.34184,18257,1764104639
1217,1.34191,1.34174,1.34192,1.34156,14620,1764104939
1216,1.34174,1.34261,1.34303,1.34158,1423,1764105239
1215,1.34261,1.34321,1.34335,1.34238,10245,1764105539
1214,1.34321,1.34247,1.34331,1.34233,16127,1764105839
1213,1.34247,1.3428,1.34283,1.34246,11339,1764106139
1212,1.3428,1.34345,1.34378,1.34244,4471,1764106439
1211,1.34345,1.34363,1.34374,1.34323,3231,1764106739
1210,1.34363,1.34352,1.34374,1.34319,11809,1764107039
1209,1.34352,1.34428,1.34439,1.3433,10015,1764107339
1208,1.34428,1.3443,1.34431,1.34424,18380,1764107639
1207,1.3443,1.34444,1.34449,1.34414,18264,1764107939
1206,1.34444,1.34403,1.34448,1.34381,10069,1764108239
1205,1.34403,1.34394,1.3443,1.34367,2877,1764108539
1204,1.34394,1.34444,1.34478,1.3439,4874,1764108839
1203,1.34444,1.34465,1.34478,1.34407,5936,1764109139
1202,1.34465,1.34502,1.34521,1.34449,10750,1764109439
1201,1.34502,1.34528,1.3453,1.34475,1259,1764109739
1200,1.34528,1.34561,1.34573,1.34524,2118,1764110039
