id,open,close,high,low,volume,time
112,1.13974,1.1404,1.14154,1.1386,18318,1763986439
111,1.1404,1.14211,1.14326,1.13926,12060,1763986739
110,1.14211,1.14351,1.14465,1.14097,12685,1763987039
109,1.14351,1.1451,1.14625,1.14236,15889,1763987339
108,1.1451,1.1468,1.14795,1.14396,7270,1763987639
107,1.1468,1.14848,1.14963,1.14566,6214,1763987939
106,1.14848,1.14928,1.15043,1.14733,9442,1763988239
105,1.14928,1.15016,1.15131,1.14813,6926,1763988539
104,1.15016,1.15085,1.152,1.14901,5555,1763988839
103,1.15085,1.15284,1.15399,1.1497,19182,1763989139
102,1.15284,1.15454,1.1557,1.15169,17686,1763989439
101,1.15454,1.15602,1.15718,1.15339,10339,1763989739
100,1.15602,1.1576,1.15876,1.15487,17018,1763990039
99,1.1576,1.15943,1.16059,1.15644,16571,1763990339
98,1.15943,1.16054,1.1617,1.15827,15089,1763990639
97,1.16054,1.16252,1.16368,1.15938,9122,1763990939
96,1.16252,1.16354,1.1647,1.16135,12251,1763991239
95,1.16354,1.16561,1.16678,1.16238,18417,1763991539
94,1.16561,1.16639,1.16756,1.16445,15672,1763991839
93,1.16639,1.16733,1.1685,1.16522,5537,1763992139
92,1.16733,1.16921,1.17038,1.16617,10843,1763992439
91,1.16921,1.17105,1.17222,1.16804,19301,1763992739
90,1.17105,1.1727,1.17387,1.16988,15505,1763993039
89,1.1727,1.17385,1.17503,1.17153,17793,1763993339
88,1.17385,1.17473,1.1759,1.17268,11403,1763993639
87,1.17473,1.17623,1.1774,1.17355,8124,1763993939
86,1.17623,1.17819,1.17937,1.17505,15876,1763994239
85,1.17819,1.1799,1.18108,1.17701,19320,1763994539
84,1.1799,1.18061,1.18179,1.17872,11520,1763994839
83,1.18061,1.18201,1.18319,1.17943,16414,1763995139
82,1.18201,1.18316,1.18434,1.18083,18117,1763995439
81,1.18316,1.18501,1.18619,1.18197,18743,1763995739
80,1.18501,1.18576,1.18694,1.18382,10182,1763996039
79,1.18576,1.18772,1.18891,1.18457,15148,1763996339
78,1.18772,1.18846,1.18965,1.18654,18954,1763996639
77,1.18846,1.18945,1.19064,1.18727,17480,1763996939
76,1.18945,1.19084,1.19203,1.18826,13102,1763997239
75,1.19084,1.19298,1.19417,1.18964,19609,1763997539
74,1.19298,1.19362,1.19482,1.19179,14641,1763997839
73,1.19362,1.19565,1.19685,1.19243,15962,1763998139
72,1.19565,1.1969,1.19809,1.19446,6541,1763998439
71,1.1969,1.1975,1.1987,1.1957,9763,1763998739
70,1.1975,1.19856,1.19976,1.19631,5033,1763999039
69,1.19856,1.20071,1.20191,1.19736,9644,1763999339
68,1.20071,1.20151,1.20271,1.19951,19349,1763999639
67,1.20151,1.20389,1.2051,1.20031,19275,1763999939
66,1.20389,1.20531,1.20651,1.20269,15985,1764000239
65,1.20531,1.20751,1.20872,1.2041,14671,1764000539
64,1.20751,1.20872,1.20993,1.20631,18212,1764000839
63,1.20872,1.20965,1.21086,1.20751,10781,1764001139
62,1.20965,1.21127,1.21248,1.20844,8713,1764001439
61,1.21127,1.21317,1.21438,1.21006,8667,1764001739
60,1.21317,1.21515,1.21636,1.21196,10339,1764002039
59,1.21515,1.21588,1.21709,1.21393,12597,1764002339
58,1.21588,1.21688,1.2181,1.21466,14225,1764002639
57,1.21688,1.21844,1.21966,1.21567,6946,1764002939
56,1.21844,1.22077,1.22199,1.21722,12287,1764003239
55,1.22077,1.2226,1.22382,1.21955,13809,1764003539
54,1.2226,1.22426,1.22549,1.22138,11967,1764003839
53,1.22426,1.22593,1.22716,1.22304,8729,1764004139
52,1.22593,1.22728,1.22851,1.2247,13895,1764004439
51,1.22728,1.22889,1.23012,1.22605,12153,1764004739
50,1.22889,1.23053,1.23176,1.22766,6036,1764005039
49,1.23053,1.2326,1.23383,1.2293,6322,1764005339
48,1.2326,1.23448,1.23571,1.23136,10914,1764005639
47,1.23448,1.23588,1.23712,1.23325,16945,1764005939
46,1.23588,1.23795,1.23919,1.23465,12621,1764006239
45,1.23795,1.2387,1.23994,1.23671,9534,1764006539
44,1.2387,1.24069,1.24194,1.23746,8579,1764006839
43,1.24069,1.24236,1.2436,1.23945,14746,1764007139
42,1.24236,1.24425,1.2455,1.24112,11945,1764007439
41,1.24425,1.24527,1.24651,1.24301,7438,1764007739
40,1.24527,1.24721,1.24846,1.24402,6392,1764008039
39,1.24721,1.24818,1.24943,1.24596,17398,1764008339
38,1.24818,1.25002,1.25127,1.24693,14312,1764008639
37,1.25002,1.2514,1.25266,1.24877,11105,1764008939
36,1.2514,1.25375,1.255,1.25015,6242,1764009239
35,1.25375,1.25576,1.25702,1.2525,9288,1764009539
34,1.25576,1.25712,1.25838,1.25451,17554,1764009839
33,1.25712,1.25939,1.26065,1.25587,13519,1764010139
32,1.25939,1.26044,1.2617,1.25813,10884,1764010439
31,1.26044,1.26196,1.26322,1.25918,6569,1764010739
30,1.26196,1.26289,1.26416,1.2607,12432,1764011039
29,1.26289,1.26434,1.2656,1.26163,16846,1764011339
28,1.26434,1.26683,1.2681,1.26307,13776,1764011639
27,1.26683,1.26893,1.2702,1.26556,16001,1764011939
26,1.26893,1.27073,1.272,1.26767,10275,1764012239
25,1.27073,1.27325,1.27453,1.26946,11174,1764012539
24,1.27325,1.27453,1.2758,1.27198,9441,1764012839
23,1.27453,1.27616,1.27744,1.27325,10309,1764013139
22,1.27616,1.2773,1.27857,1.27489,19318,1764013439
21,1.2773,1.27931,1.28059,1.27602,11131,1764013739
20,1.27931,1.28176,1.28304,1.27803,11639,1764014039
19,1.28176,1.28423,1.28551,1.28048,10293,1764014339
18,1.28423,1.28574,1.28703,1.28294,8792,1764014639
17,1.28574,1.28649,1.28778,1.28446,14671,1764014939
16,1.28649,1.28839,1.28968,1.28521,14627,1764015239
15,1.28839,1.28957,1.29086,1.2871,17149,1764015539
14,1.28957,1.29116,1.29245,1.28828,6638,1764015839
13,1.29116,1.29215,1.29344,1.28987,11432,1764016139
12,1.29215,1.29467,1.29596,1.29086,6451,1764016439
11,1.29467,1.29659,1.29788,1.29337,6871,1764016739
10,1.29659,1.29826,1.29956,1.29529,18433,1764017039
9,1.29826,1.29956,1.30086,1.29696,8206,1764017339
8,1.29956,1.30066,1.30196,1.29827,19822,1764017639
7,1.30066,1.30197,1.30327,1.29936,11595,1764017939
6,1.30197,1.3043,1.3056,1.30067,6427,1764018239
5,1.3043,1.30577,1.30707,1.30299,6649,1764018539
4,1.30577,1.30663,1.30793,1.30446,8530,1764018839
3,1.30663,1.30782,1.30912,1.30532,18311,1764019139
2,1.30782,1.30935,1.31066,1.30651,12189,1764019439
1,1.30935,1.31073,1.31204,1.30804,19492,1764019739
