id,open,close,high,low,volume,time
82,164.21476,164.42593,164.59035,164.05055,12150,1763995439
81,164.42593,164.53579,164.70033,164.2615,10284,1763995739
80,164.53579,164.75404,164.91879,164.37125,12724,1763996039
79,164.75404,165.02621,165.19124,164.58928,11910,1763996339
78,165.02621,165.11991,165.28503,164.86119,19935,1763996639
77,165.11991,165.35481,165.52017,164.95479,17402,1763996939
76,165.35481,165.51736,165.68288,165.18946,19839,1763997239
75,165.51736,165.64569,165.81133,165.35184,14592,1763997539
74,165.64569,165.90366,166.06956,165.48004,13645,1763997839
73,165.90366,165.99506,166.16106,165.73775,12756,1763998139
72,165.99506,166.26296,166.42922,165.82907,6629,1763998439
71,166.26296,166.35244,166.51879,166.09669,12017,1763998739
70,166.35244,166.44159,166.60803,166.18609,11541,1763999039
69,166.44159,166.56643,166.733,166.27515,13533,1763999339
68,166.56643,166.82689,166.99372,166.39987,8842,1763999639
67,166.82689,166.97304,167.14001,166.66006,13092,1763999939
66,166.97304,167.07765,167.24472,166.80607,9481,1764000239
65,167.07765,167.2703,167.43758,166.91057,13217,1764000539
64,167.2703,167.37077,167.53814,167.10303,17175,1764000839
63,167.37077,167.60536,167.77297,167.2034,16451,1764001139
62,167.60536,167.71054,167.87825,167.43776,7161,1764001439
61,167.71054,168.01713,168.18514,167.54283,9393,1764001739
60,168.01713,168.25042,168.41868,167.84911,12021,1764002039
59,168.25042,168.38568,168.55407,168.08217,18544,1764002339
58,168.38568,168.55991,168.72847,168.21729,15005,1764002639
57,168.55991,168.7496,168.91835,168.39135,10059,1764002939
56,168.7496,169.06748,169.23655,168.58085,18941,1764003239
55,169.06748,169.24241,169.41165,168.89841,15149,1764003539
54,169.24241,169.41953,169.58895,169.07317,9732,1764003839
53,169.41953,169.62914,169.79877,169.25011,11584,1764004139
52,169.62914,169.8114,169.98121,169.45951,6735,1764004439
51,169.8114,170.11983,170.28995,169.64158,17220,1764004739
50,170.11983,170.38056,170.55094,169.94971,17191,1764005039
49,170.38056,170.52555,170.69607,170.21018,5982,1764005339
48,170.52555,170.729,170.89973,170.35502,6002,1764005639
47,170.729,170.96695,171.13792,170.55827,11420,1764005939
46,170.96695,171.18234,171.35352,170.79598,17458,1764006239
45,171.18234,171.27795,171.44923,171.01116,16356,1764006539
44,171.27795,171.47567,171.64715,171.10667,9960,1764006839
43,171.47567,171.80476,171.97657,171.3042,19960,1764007139
42,171.80476,172.1069,172.27901,171.63296,16227,1764007439
41,172.1069,172.24408,172.41632,171.93479,6744,1764007739
40,172.24408,172.44078,172.61322,172.07183,6013,1764008039
39,172.44078,172.58787,172.76046,172.26834,9636,1764008339
38,172.58787,172.84704,173.01989,172.41529,10861,1764008639
37,172.84704,172.93357,173.1065,172.6742,17935,1764008939
36,172.93357,173.09824,173.27133,172.76063,16076,1764009239
35,173.09824,173.35587,173.52922,172.92514,16352,1764009539
34,173.35587,173.55284,173.7264,173.18251,16503,1764009839
33,173.55284,173.8485,174.02235,173.37929,7264,1764010139
32,173.8485,174.10287,174.27697,173.67466,18606,1764010439
31,174.10287,174.27468,174.44896,173.92877,19500,1764010739
30,174.27468,174.44332,174.61776,174.10041,18787,1764011039
29,174.44332,174.72847,174.9032,174.26887,8529,1764011339
28,174.72847,174.82647,175.00129,174.55374,5275,1764011639
27,174.82647,175.06811,175.24318,174.65164,18319,1764011939
26,175.06811,175.21648,175.3917,174.89304,5677,1764012239
25,175.21648,175.38646,175.56184,175.04127,12232,1764012539
24,175.38646,175.68676,175.86244,175.21107,17701,1764012839
23,175.68676,176.00354,176.17954,175.51107,13212,1764013139
22,176.00354,176.22557,176.40179,175.82754,8247,1764013439
21,176.22557,176.38689,176.56328,176.04934,7452,1764013739
20,176.38689,176.67026,176.84693,176.21051,9536,1764014039
19,176.67026,176.99718,177.17418,176.49359,7133,1764014339
18,176.99718,177.3074,177.48471,176.82018,17291,1764014639
17,177.3074,177.64383,177.82147,177.1301,19722,1764014939
16,177.64383,177.78401,177.9618,177.46619,10721,1764015239
15,177.78401,177.95164,178.1296,177.60623,11317,1764015539
14,177.95164,178.12883,178.30696,177.77369,11432,1764015839
13,178.12883,178.28657,178.46485,177.9507,8214,1764016139
12,178.28657,178.52186,178.70039,178.10828,5463,1764016439
11,178.52186,178.66681,178.84547,178.34334,9596,1764016739
10,178.66681,178.85338,179.03223,178.48814,13248,1764017039
9,178.85338,179.06114,179.2402,178.67452,5947,1764017339
8,179.06114,179.24423,179.42348,178.88207,18942,1764017639
7,179.24423,179.55124,179.73079,179.06499,6879,1764017939
6,179.55124,179.71511,179.89483,179.37169,6262,1764018239
5,179.71511,179.99986,180.17986,179.5354,17499,1764018539
4,179.99986,180.22294,180.40317,179.81986,7492,1764018839
3,180.22294,180.44026,180.6207,180.04272,15155,1764019139
2,180.44026,180.64974,180.83039,180.25981,12605,1764019439
1,180.64974,180.93118,181.11211,180.46909,17377,1764019739
